LineId,Label,Timestamp,Date,Node,Time,Type,Component,Level,Content,EventId
187679,-,1120263074,2005.07.01,R20-M1-NE-C:J17-U01,2005-07-01-17.11.14.700572,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,E6
366044,-,1122165853,2005.07.23,R17-M0-NA-C:J04-U11,2005-07-23-17.44.13.023303,RAS,KERNEL,INFO,generating core.5263,E168
303496,-,1121312098,2005.07.13,R25-M0-NE-C:J16-U11,2005-07-13-20.34.58.637906,RAS,KERNEL,INFO,generating core.8348,E168
433314,-,1124798190,2005.08.23,R51-M0-N4-I:J18-U11,2005-08-23-04.56.30.884084,RAS,APP,FATAL,ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,E73
566691,-,1131473773,2005.11.08,R62-M0-NF-C:J06-U01,2005-11-08-10.16.13.440403,RAS,KERNEL,INFO,iar 00106200 dear 0247016c,E173
615616,-,1133448671,2005.12.01,R27-M1-N2-C:J13-U11,2005-12-01-06.51.11.174574,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
38013,KERNDTLB,1118542747,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-19.19.07.940237,RAS,KERNEL,FATAL,data TLB error interrupt,E15
3550,KERNDTLB,1117957069,2005.06.05,R21-M1-N8-C:J09-U11,2005-06-05-00.37.49.711915,RAS,KERNEL,FATAL,data TLB error interrupt,E15
68409,KERNSTOR,1118767750,2005.06.14,R15-M0-N1-C:J08-U11,2005-06-14-09.49.10.415984,RAS,KERNEL,FATAL,data storage interrupt,E98
400663,-,1122579829,2005.07.28,R22-M1-N1-C:J08-U01,2005-07-28-12.43.49.769014,RAS,KERNEL,INFO,generating core.3530,E168
316077,-,1121494271,2005.07.15,R34-M1-NB-C:J13-U01,2005-07-15-23.11.11.645764,RAS,KERNEL,INFO,generating core.29009,E168
484529,-,1127264189,2005.09.20,R37-M0-N8-I:J18-U11,2005-09-20-17.56.29.380146,RAS,APP,FATAL,"ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",E56
131504,-,1119695040,2005.06.25,R21-M0-N4-C:J13-U01,2005-06-25-03.24.00.955327,RAS,KERNEL,INFO,747477664 double-hummer alignment exceptions,E6
56275,-,1118709969,2005.06.13,R15-M0-NE-C:J06-U11,2005-06-13-17.46.09.887475,RAS,KERNEL,FATAL,instruction address: 0x00004ed8,E187
673,-,1117839655,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-16.00.55.040463,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
362127,-,1122165217,2005.07.23,R16-M1-N7-C:J13-U01,2005-07-23-17.33.37.150221,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
367071,-,1122165983,2005.07.23,R15-M0-N9-C:J11-U11,2005-07-23-17.46.23.018032,RAS,KERNEL,INFO,generating core.5977,E168
656372,-,1135670293,2005.12.26,R37-M1-NC-C:J02-U11,2005-12-26-23.58.13.522920,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
616789,-,1133448757,2005.12.01,R21-M1-N9-C:J04-U11,2005-12-01-06.52.37.706925,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
321708,-,1121496318,2005.07.15,R16-M1-N5-C:J05-U01,2005-07-15-23.45.18.623642,RAS,KERNEL,INFO,generating core.2763,E168
335058,-,1121707205,2005.07.18,R34-M0-NB-C:J06-U11,2005-07-18-10.20.05.169943,RAS,KERNEL,INFO,generating core.19090,E168
31832,KERNDTLB,1118536251,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-17.30.51.389664,RAS,KERNEL,FATAL,data TLB error interrupt,E15
33749,KERNDTLB,1118538173,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-18.02.53.693236,RAS,KERNEL,FATAL,data TLB error interrupt,E15
44274,KERNDTLB,1118549490,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-21.11.30.932096,RAS,KERNEL,FATAL,data TLB error interrupt,E15
155508,-,1120091419,2005.06.29,R15-M0-N7-C:J13-U11,2005-06-29-17.30.19.460469,RAS,KERNEL,INFO,generating core.21240,E168
357988,-,1122157359,2005.07.23,R37-M1-NC-C:J02-U11,2005-07-23-15.22.39.946245,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
358976,-,1122162251,2005.07.23,R37-M1-NF-C:J02-U01,2005-07-23-16.44.11.814666,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
553323,-,1131129652,2005.11.04,R62-M0-N1-C:J05-U11,2005-11-04-10.40.52.908935,RAS,KERNEL,INFO,iar 001066fc dear 0246ab2c,E173
64892,KERNSTOR,1118766738,2005.06.14,R24-M0-NF-C:J07-U11,2005-06-14-09.32.18.412979,RAS,KERNEL,FATAL,data storage interrupt,E98
281230,-,1121172391,2005.07.12,R32-M1-N9-C:J12-U11,2005-07-12-05.46.31.301115,RAS,KERNEL,INFO,generating core.15761,E168
619995,-,1133454618,2005.12.01,R16-M0-NA-C:J04-U11,2005-12-01-08.30.18.641211,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
400109,-,1122579173,2005.07.28,R21-M0-N7-C:J13-U01,2005-07-28-12.32.53.354415,RAS,KERNEL,INFO,generating core.8297,E168
450764,-,1125220541,2005.08.28,R73-M1-N7-C:J16-U01,2005-08-28-02.15.41.647648,RAS,KERNEL,INFO,iar 0014a150 dear 00826208,E173
246696,-,1120938315,2005.07.09,R10-M0-N7-C:J16-U01,2005-07-09-12.45.15.701797,RAS,KERNEL,INFO,generating core.57480,E168
119498,-,1119290971,2005.06.20,R17-M1-N3-C:J03-U01,2005-06-20-11.09.31.551063,RAS,KERNEL,INFO,generating core.7019,E168
79843,-,1118770112,2005.06.14,R21-M0-N5-C:J03-U11,2005-06-14-10.28.32.987122,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E305
89845,-,1118771351,2005.06.14,R20-M1-N9-C:J10-U01,2005-06-14-10.49.11.924157,RAS,KERNEL,FATAL,byte ordering exception.....................0,E34
459101,-,1125224427,2005.08.28,R54-M0-NB-C:J15-U11,2005-08-28-03.20.27.911124,RAS,KERNEL,INFO,iar 00149f88 dear 009a96d8,E173
616773,-,1133448755,2005.12.01,R21-M1-N9-C:J15-U11,2005-12-01-06.52.35.996331,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
432625,-,1124741529,2005.08.22,R01-M1-NC-I:J18-U11,2005-08-22-13.12.09.203908,RAS,KERNEL,INFO,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E69
625533,-,1133454975,2005.12.01,R10-M1-NC-C:J15-U11,2005-12-01-08.36.15.178208,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
50281,KERNDTLB,1118556028,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-23.00.28.942928,RAS,KERNEL,FATAL,data TLB error interrupt,E15
312762,-,1121442132,2005.07.15,R00-M1-N8-C:J13-U11,2005-07-15-08.42.12.337709,RAS,KERNEL,INFO,generating core.7965,E168
47473,KERNDTLB,1118552958,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-22.09.18.390752,RAS,KERNEL,FATAL,data TLB error interrupt,E15
414629,-,1123179737,2005.08.04,R11-M1-NB,2005-08-04-11.22.17.518218,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,E266
328052,-,1121598774,2005.07.17,R14-M1-NA-C:J06-U01,2005-07-17-04.12.54.969202,RAS,KERNEL,INFO,generating core.5390,E168
142325,-,1119726515,2005.06.25,R11-M0-N1-C:J15-U01,2005-06-25-12.08.35.409779,RAS,KERNEL,INFO,generating core.11880,E168
649767,-,1134599489,2005.12.14,R01-M1-N4-I:J18-U01,2005-12-14-14.31.29.066043,RAS,APP,FATAL,"ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied",E57
278281,-,1121006986,2005.07.10,R33-M1-N8-C:J14-U01,2005-07-10-07.49.46.820530,RAS,KERNEL,INFO,generating core.12164,E168
399111,-,1122578981,2005.07.28,R31-M0-NF-C:J16-U11,2005-07-28-12.29.41.962261,RAS,KERNEL,INFO,generating core.4112,E168
381725,-,1122399081,2005.07.26,R06-M0-N8-C:J04-U11,2005-07-26-10.31.21.789803,RAS,KERNEL,INFO,generating core.399,E168
166652,-,1120146091,2005.06.30,R35-M0-NC-C:J14-U11,2005-06-30-08.41.31.732433,RAS,KERNEL,INFO,generating core.11572,E168
76107,-,1118769662,2005.06.14,R25-M0-N5-C:J04-U01,2005-06-14-10.21.02.960950,RAS,KERNEL,FATAL,data address: 0x00000002,E95
409590,-,1123057676,2005.08.03,UNKNOWN_LOCATION,2005-08-03-01.27.56.384253,NULL,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:15:1E:6B:00:0D:60:EA:E1:94 ip=10.7.0.10 v=9 t=2,E221
289573,-,1121256848,2005.07.13,R35-M0-N6-C:J11-U01,2005-07-13-05.14.08.419361,RAS,KERNEL,INFO,generating core.42453,E168
249015,-,1120939621,2005.07.09,R27-M1-NC-C:J02-U01,2005-07-09-13.07.01.977888,RAS,KERNEL,INFO,generating core.11807,E168
468088,KERNMNTF,1126198140,2005.09.08,R43-M1-N0-I:J18-U11,2005-09-08-09.49.00.605840,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio565 : point /p/gb1,E203
596980,APPSEV,1133300179,2005.11.29,R75-M0-N0-I:J18-U11,2005-11-29-13.36.19.235815,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55949, Link has been severed",E65
251772,-,1120940243,2005.07.09,R25-M1-N9-C:J06-U01,2005-07-09-13.17.23.298035,RAS,KERNEL,INFO,generating core.48410,E168
100503,-,1118772639,2005.06.14,R20-M0-NB-C:J17-U01,2005-06-14-11.10.39.537775,RAS,KERNEL,FATAL,"problem state (0=sup,1=usr).......0",E301
275698,-,1121006542,2005.07.10,R27-M1-N6-C:J07-U11,2005-07-10-07.42.22.246605,RAS,KERNEL,INFO,generating core.21374,E168
133892,-,1119714888,2005.06.25,R04-M1-NF-C:J16-U01,2005-06-25-08.54.48.906463,RAS,KERNEL,INFO,generating core.24832,E168
172636,-,1120160529,2005.06.30,R14-M1-N7-C:J10-U01,2005-06-30-12.42.09.680519,RAS,KERNEL,INFO,"CE sym 29, at 0x1a86f180, mask 0x08",E38
373358,-,1122168510,2005.07.23,R15-M1-NE-C:J05-U01,2005-07-23-18.28.30.365213,RAS,KERNEL,INFO,1005 floating point alignment exceptions,E9
218988,-,1120788346,2005.07.07,R06-M1-N0-C:J16-U11,2005-07-07-19.05.46.424948,RAS,KERNEL,INFO,generating core.64164,E168
519488,-,1131058108,2005.11.03,R61-M1-NF-C:J09-U01,2005-11-03-14.48.28.652035,RAS,KERNEL,INFO,iar 001061dc dear 0244c25c,E173
193591,-,1120267086,2005.07.01,R23-M1-NC-C:J07-U01,2005-07-01-18.18.06.469104,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,E6
10556,-,1117985317,2005.06.05,R36-M0-N2-C:J03-U01,2005-06-05-08.28.37.703281,RAS,KERNEL,INFO,generating core.1463,E168
246869,-,1120938356,2005.07.09,R17-M0-N5-C:J09-U01,2005-07-09-12.45.56.534100,RAS,KERNEL,INFO,generating core.19146,E168
125199,-,1119478867,2005.06.22,R24-M1-N0-C:J17-U01,2005-06-22-15.21.07.869416,RAS,KERNEL,INFO,1969920 double-hummer alignment exceptions,E6
409275,-,1123042713,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.18.33.808686,NULL,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:BF:B7:00:0D:60:E9:40:48 ip=10.2.0.215 v=13 t=4,E221
283874,-,1121252349,2005.07.13,R25-M1-N5-C:J10-U01,2005-07-13-03.59.09.173576,RAS,KERNEL,INFO,114781640 double-hummer alignment exceptions,E6
641730,-,1133877030,2005.12.06,R31-M1-N8-I:J18-U11,2005-12-06-05.50.30.285923,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/SWL/functional/linpack-128x512-rel2/xhpl.500: invalid or missing program image, Permission denied",E57
91134,-,1118771507,2005.06.14,R25-M0-NF-C:J17-U11,2005-06-14-10.51.47.474123,RAS,KERNEL,FATAL,program interrupt: imprecise exception......0,E306
591641,-,1132700312,2005.11.22,R14-M0-N8-I:J18-U01,2005-11-22-14.58.32.449481,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E221
461445,-,1125453309,2005.08.30,R17-M1-N8-C:J09-U01,2005-08-30-18.55.09.025978,RAS,KERNEL,INFO,"CE sym 22, at 0x14aa5f80, mask 0x01",E38
61828,KERNSTOR,1118765526,2005.06.14,R10-M0-N8-C:J07-U01,2005-06-14-09.12.06.304436,RAS,KERNEL,FATAL,data storage interrupt,E98
375031,-,1122168728,2005.07.23,R12-M0-NC-C:J06-U01,2005-07-23-18.32.08.578588,RAS,KERNEL,INFO,1005 floating point alignment exceptions,E9
576035,-,1131583899,2005.11.09,R63-M0-N0-C:J04-U11,2005-11-09-16.51.39.141345,RAS,KERNEL,INFO,iar 00106470 dear 0244a16c,E173
84360,-,1118770678,2005.06.14,R27-M0-N7-C:J14-U11,2005-06-14-10.37.58.161903,RAS,KERNEL,FATAL,machine state register: 0x00002000,E217
657609,-,1135689861,2005.12.27,R37-M1-NC-C:J02-U11,2005-12-27-05.24.21.012185,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
32898,KERNDTLB,1118537330,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-17.48.50.425246,RAS,KERNEL,FATAL,data TLB error interrupt,E15
384314,-,1122430723,2005.07.26,R22-M0-N5-C:J15-U11,2005-07-26-19.18.43.266848,RAS,KERNEL,INFO,generating core.61432,E168
530702,-,1131060305,2005.11.03,R67-M0-N8-C:J17-U01,2005-11-03-15.25.05.139448,RAS,KERNEL,INFO,iar 00106580 dear 02494bcc,E173
46474,KERNDTLB,1118551896,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-21.51.36.033046,RAS,KERNEL,FATAL,data TLB error interrupt,E15
268636,-,1120969237,2005.07.09,R36-M1-N8-C:J13-U01,2005-07-09-21.20.37.515839,RAS,KERNEL,INFO,generating core.32037,E168
535129,-,1131061564,2005.11.03,R61-M1-N7-C:J12-U01,2005-11-03-15.46.04.282228,RAS,KERNEL,INFO,iar 00106568 dear 045e140c,E173
215007,-,1120772792,2005.07.07,R00-M0-N4-C:J08-U11,2005-07-07-14.46.32.966010,RAS,KERNEL,INFO,generating core.302,E168
493719,-,1128357709,2005.10.03,R65-M0-N7-C:J13-U11,2005-10-03-09.41.49.016921,RAS,KERNEL,INFO,"CE sym 1, at 0x0135f260, mask 0x08",E38
223663,-,1120923655,2005.07.09,R33-M1-N8-C:J02-U01,2005-07-09-08.40.55.692786,RAS,KERNEL,INFO,generating core.12167,E168
134307,-,1119714983,2005.06.25,R33-M1-N2-C:J12-U01,2005-06-25-08.56.23.877419,RAS,KERNEL,INFO,generating core.21397,E168
102366,-,1118772870,2005.06.14,R20-M0-ND-C:J06-U11,2005-06-14-11.14.30.994893,RAS,KERNEL,FATAL,machine check enable..............0,E204
537963,-,1131063631,2005.11.03,R47-M0-N7-C:J05-U01,2005-11-03-16.20.31.935895,RAS,KERNEL,INFO,2354412 floating point alignment exceptions,E9
532088,-,1131060494,2005.11.03,R66-M1-N1-C:J11-U11,2005-11-03-15.28.14.714844,RAS,KERNEL,INFO,iar 00106580 dear 02494bfc,E173
230456,-,1120931510,2005.07.09,R23-M1-NB-C:J03-U01,2005-07-09-10.51.50.016305,RAS,KERNEL,INFO,generating core.14171,E168
473355,-,1127159028,2005.09.19,R07-M0-N6-C:J11-U01,2005-09-19-12.43.48.308752,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E354
85836,-,1118770859,2005.06.14,R27-M0-ND-C:J12-U11,2005-06-14-10.40.59.082485,RAS,KERNEL,FATAL,external input interrupt enable...0,E149
43769,KERNDTLB,1118548971,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-21.02.51.055855,RAS,KERNEL,FATAL,data TLB error interrupt,E15
630788,-,1133455290,2005.12.01,R61-M0-N8-C:J13-U01,2005-12-01-08.41.30.049533,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
484303,-,1127251174,2005.09.20,R30-M1-ND,2005-09-20-14.19.34.839884,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,E266
91523,-,1118771551,2005.06.14,R27-M0-NE-C:J10-U01,2005-06-14-10.52.31.277410,RAS,KERNEL,FATAL,core configuration register: 0x00002000,E86
39289,KERNDTLB,1118544119,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-19.41.59.256537,RAS,KERNEL,FATAL,data TLB error interrupt,E15
335872,-,1121707342,2005.07.18,R35-M0-NB-C:J10-U11,2005-07-18-10.22.22.852151,RAS,KERNEL,INFO,generating core.6801,E168
218263,-,1120786910,2005.07.07,R02-M1-N5-C:J13-U11,2005-07-07-18.41.50.848775,RAS,KERNEL,INFO,generating core.60385,E168
83612,-,1118770582,2005.06.14,R26-M1-NA-C:J02-U01,2005-06-14-10.36.22.375954,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E375
18618,-,1118080932,2005.06.06,R02-M1-N0-C:J12-U11,2005-06-06-11.02.12.299526,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
343957,-,1121902654,2005.07.20,R12-M1-N1-C:J05-U01,2005-07-20-16.37.34.394721,RAS,KERNEL,INFO,8 floating point alignment exceptions,E9
101916,-,1118772814,2005.06.14,R26-M1-NB-C:J06-U01,2005-06-14-11.13.34.072603,RAS,KERNEL,FATAL,special purpose registers:,E336
30811,-,1118371207,2005.06.09,R16-M1-N2-C:J17-U01,2005-06-09-19.40.07.175732,RAS,KERNEL,INFO,"CE sym 2, at 0x0b85fec0, mask 0x0a",E38
395817,-,1122577103,2005.07.28,R35-M1-N2-C:J08-U01,2005-07-28-11.58.23.922660,RAS,KERNEL,INFO,generating core.10438,E168
70655,KERNSTOR,1118768064,2005.06.14,R04-M1-NB-C:J14-U01,2005-06-14-09.54.24.295660,RAS,KERNEL,FATAL,data storage interrupt,E98
312767,-,1121442133,2005.07.15,R00-M1-N8-C:J08-U01,2005-07-15-08.42.13.186714,RAS,KERNEL,INFO,generating core.7942,E168
502503,-,1129456925,2005.10.16,R31-M1-N4-I:J18-U11,2005-10-16-03.02.05.019661,RAS,KERNEL,INFO,ciod: generated 59 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,E69
289303,-,1121256789,2005.07.13,R30-M0-N5-C:J17-U01,2005-07-13-05.13.09.010910,RAS,KERNEL,INFO,generating core.2256,E168
518259,-,1131057916,2005.11.03,R64-M1-N7-C:J04-U11,2005-11-03-14.45.16.437749,RAS,KERNEL,INFO,iar 00105ea0 dear 0244c23c,E173
296929,-,1121310822,2005.07.13,R31-M0-N3-C:J09-U01,2005-07-13-20.13.42.711076,RAS,KERNEL,INFO,generating core.22626,E168
156228,-,1120091610,2005.06.29,R21-M1-ND-C:J14-U11,2005-06-29-17.33.30.618143,RAS,KERNEL,INFO,generating core.12309,E168
64707,KERNSTOR,1118766698,2005.06.14,R20-M0-N9-C:J06-U11,2005-06-14-09.31.38.404040,RAS,KERNEL,FATAL,data storage interrupt,E98
471771,KERNMNTF,1126922677,2005.09.16,R05-M1-N0-I:J18-U01,2005-09-16-19.04.37.675950,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio86 : point /p/gb1,E203
145469,-,1119803160,2005.06.26,R07-M0-N7-C:J07-U11,2005-06-26-09.26.00.070976,RAS,KERNEL,INFO,program interrupt: privileged instruction...0,E307
590024,-,1132609281,2005.11.21,R42-M1-N8-I:J18-U11,2005-11-21-13.41.21.405803,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x0000044a",E221
95469,-,1118772036,2005.06.14,R20-M0-NA-C:J03-U11,2005-06-14-11.00.36.832027,RAS,KERNEL,FATAL,machine state register: 0x00002000,E217
308158,-,1121313882,2005.07.13,R27-M1-NF-C:J13-U11,2005-07-13-21.04.42.942308,RAS,KERNEL,INFO,generating core.4409,E168
332266,-,1121599686,2005.07.17,R03-M1-NC-C:J04-U01,2005-07-17-04.28.06.692237,RAS,KERNEL,INFO,generating core.51975,E168
607412,-,1133448150,2005.12.01,R55-M0-NB-C:J17-U01,2005-12-01-06.42.30.711915,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
355256,-,1122143828,2005.07.23,R33-M1-N5-C:J13-U01,2005-07-23-11.37.08.036705,RAS,KERNEL,INFO,generating core.26081,E168
409391,-,1123043559,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.32.39.034606,NULL,DISCOVERY,WARNING,Node card is not fully functional,E262
49774,KERNDTLB,1118555508,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-22.51.48.554889,RAS,KERNEL,FATAL,data TLB error interrupt,E15
108332,-,1118786970,2005.06.14,R16-M1-N2-C:J17-U01,2005-06-14-15.09.30.908533,RAS,KERNEL,INFO,"CE sym 2, at 0x1b85ea80, mask 0x0a",E38
260646,-,1120958552,2005.07.09,R33-M1-NC-C:J08-U11,2005-07-09-18.22.32.228597,RAS,KERNEL,INFO,generating core.9622,E168
551394,-,1131127616,2005.11.04,R62-M0-NA-C:J14-U01,2005-11-04-10.06.56.687952,RAS,KERNEL,INFO,iar 00106380 dear 02f67c3c,E173
14217,-,1117989535,2005.06.05,R31-M1-NE-C:J09-U01,2005-06-05-09.38.55.435114,RAS,KERNEL,INFO,generating core.4118,E168
300138,-,1121311338,2005.07.13,R35-M1-NB-C:J03-U11,2005-07-13-20.22.18.676283,RAS,KERNEL,INFO,generating core.10931,E168
69082,KERNSTOR,1118767894,2005.06.14,R13-M0-NB-C:J07-U01,2005-06-14-09.51.34.439661,RAS,KERNEL,FATAL,data storage interrupt,E98
217278,-,1120786661,2005.07.07,R01-M1-N1-C:J07-U11,2005-07-07-18.37.41.964139,RAS,KERNEL,INFO,generating core.56546,E168
590468,APPRES,1132617902,2005.11.21,R30-M0-N0-I:J18-U01,2005-11-21-16.05.02.435858,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:43515, Connection reset by peer",E63
492131,-,1128035675,2005.09.29,R07-M1-N6-C:J05-U01,2005-09-29-16.14.35.504671,RAS,KERNEL,INFO,total of 18 ddr error(s) detected and corrected,E354
272432,-,1120970156,2005.07.09,R05-M1-N7-C:J12-U01,2005-07-09-21.35.56.972811,RAS,KERNEL,INFO,generating core.2145,E168
265856,-,1120968586,2005.07.09,R20-M1-N8-C:J17-U01,2005-07-09-21.09.46.019142,RAS,KERNEL,INFO,generating core.3116,E168
636995,-,1133462324,2005.12.01,R01-M0-ND-C:J12-U11,2005-12-01-10.38.44.306334,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
80760,-,1118770226,2005.06.14,R25-M0-N7-C:J04-U01,2005-06-14-10.30.26.185781,RAS,KERNEL,FATAL,program interrupt: privileged instruction...0,E307
557221,-,1131141860,2005.11.04,R62-M0-ND-C:J03-U11,2005-11-04-14.04.20.704075,RAS,KERNEL,INFO,93750 floating point alignment exceptions,E9
293685,-,1121308532,2005.07.13,R00-M0-NC-C:J02-U11,2005-07-13-19.35.32.122724,RAS,KERNEL,INFO,generating core.399,E168
281003,-,1121172345,2005.07.12,R21-M0-N9-C:J15-U11,2005-07-12-05.45.45.292750,RAS,KERNEL,INFO,generating core.11832,E168
337879,-,1121821473,2005.07.19,R03-M1-N4-C:J04-U11,2005-07-19-18.04.33.737832,RAS,KERNEL,INFO,generating core.175,E168
337853,-,1121821470,2005.07.19,R03-M1-NB-C:J02-U11,2005-07-19-18.04.30.102462,RAS,KERNEL,INFO,generating core.331,E168
400684,-,1122579833,2005.07.28,R26-M0-ND-C:J14-U01,2005-07-28-12.43.53.143855,RAS,KERNEL,INFO,generating core.14088,E168
616928,-,1133448767,2005.12.01,R21-M1-N8-C:J03-U01,2005-12-01-06.52.47.560869,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
564065,-,1131408248,2005.11.07,R63-M0-ND-C:J15-U01,2005-11-07-16.04.08.524786,RAS,KERNEL,INFO,iar 00105e60 dear 0244c96c,E173
159991,-,1120094314,2005.06.29,R25-M1-N7-C:J05-U11,2005-06-29-18.18.34.216627,RAS,KERNEL,INFO,344040 double-hummer alignment exceptions,E6
58703,-,1118732656,2005.06.14,R30-M0-ND-C:J11-U01,2005-06-14-00.04.16.129038,RAS,KERNEL,INFO,generating core.785,E168
574668,-,1131582509,2005.11.09,R62-M0-N2-C:J06-U01,2005-11-09-16.28.29.226642,RAS,KERNEL,INFO,iar 00106284 dear 024742dc,E173
211502,-,1120658379,2005.07.06,R27-M0-NE-C:J09-U01,2005-07-06-06.59.39.436627,RAS,KERNEL,INFO,1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected,E18
464839,KERNMNTF,1125781778,2005.09.03,R17-M0-NC-I:J18-U01,2005-09-03-14.09.38.671292,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio252 : point /p/gb1,E203
470051,-,1126434177,2005.09.11,R53-M0-N3-C:J13-U01,2005-09-11-03.22.57.372701,RAS,KERNEL,FATAL,floating pt ex mode 0 enable......0,E221
381322,-,1122334248,2005.07.25,R05-M0-NE-C:J13-U11,2005-07-25-16.30.48.123579,RAS,KERNEL,INFO,generating core.1117,E168
539754,-,1131064760,2005.11.03,R37-M0-N3-C:J06-U01,2005-11-03-16.39.20.864434,RAS,KERNEL,INFO,2354412 floating point alignment exceptions,E9
117556,-,1119055341,2005.06.17,R10-M1-N8-C:J11-U11,2005-06-17-17.42.21.364230,RAS,KERNEL,INFO,generating core.10013,E168
503991,-,1129550294,2005.10.17,R02-M0-N4-C:J04-U11,2005-10-17-04.58.14.392697,RAS,KERNEL,INFO,data cache search parity error detected. attempting to correct,E97
290608,-,1121308146,2005.07.13,R24-M0-N4-C:J06-U01,2005-07-13-19.29.06.667996,RAS,KERNEL,INFO,generating core.30414,E168
237181,-,1120934474,2005.07.09,R35-M1-NF-C:J02-U11,2005-07-09-11.41.14.637592,RAS,KERNEL,INFO,generating core.17715,E168
